text,intent,
I am still hungry can I get some bread at the earliest please.,nutrition_request,
I am vegan please no dairy or eggs in my food,nutrition_request,
I am vegan please no dairy or eggs in my food thank you so much,nutrition_request,
I am vegetarian please make sure my meals do not have meat,nutrition_request,
I am very hungry can I get something to eat,nutrition_request,
I am very hungry can I get something to eat can you help?,nutrition_request,
I am very thirsty can someone bring water,nutrition_request,
I am very thirsty can someone bring water at the earliest please.,nutrition_request,
I am very thirsty can someone bring water please help.,nutrition_request,
I ate very little at lunch can I get a snack now can someone help?,nutrition_request,
I ate very little at lunch can I get a snack now this is urgent.,nutrition_request,
I cannot eat fried food please send something baked or boiled please help.,nutrition_request,
I cannot eat fried food please send something baked or boiled this is urgent.,nutrition_request,
I cannot eat heavy food can I get something light,nutrition_request,
I cannot eat heavy food please send porridge or soup at the earliest please.,nutrition_request,
I cannot eat salt please send low sodium food,nutrition_request,
I cannot open my mouth wide can I get a straw for soup please help.,nutrition_request,
I cannot open my mouth wide can I get a straw for soup thank you,nutrition_request,
I did not get my afternoon snack,nutrition_request,
I do not have much appetite but I should eat something small is that possible?,nutrition_request,
I feel nauseous but I need to eat can I get something mild,nutrition_request,
I feel nauseous but I need to eat can I get something mild kindly help.,nutrition_request,
I feel nauseous but I need to eat can I get something mild please help.,nutrition_request,
I had gastric surgery please send only what is permitted is that possible?,nutrition_request,
I have a gluten allergy please be careful with my food thank you so much,nutrition_request,
I have been waiting for my meal for an hour,nutrition_request,
I have celiac disease please no wheat or gluten this is urgent.,nutrition_request,
I have peanut allergy please double check my meals,nutrition_request,
I have soy allergy please check the ingredients as soon as possible.,nutrition_request,
I have soy allergy please check the ingredients at the earliest please.,nutrition_request,
I just came out of surgery when can I eat please help.,nutrition_request,
I just came out of surgery when can I eat thank you,nutrition_request,
I missed my meal can someone bring food I would really appreciate it.,nutrition_request,
I need a DASH diet as the doctor prescribed please help.,nutrition_request,
I need a low sodium diet can you update my meal plan kindly help.,nutrition_request,
I need a midnight snack I am hungry is that possible?,nutrition_request,
I need diet counseling before discharge,nutrition_request,
I need diet counseling before discharge can you help?,nutrition_request,
I need diet counseling before discharge this is urgent.,nutrition_request,
I need glucose water I am feeling very weak,nutrition_request,
I need hot water with honey and lemon thank you so much,nutrition_request,
I need jeera water for my digestion kindly help.,nutrition_request,
I need jeera water for my digestion please,nutrition_request,
I need lukewarm water for my medicine I would really appreciate it.,nutrition_request,
I need lukewarm water for my medicine this is urgent.,nutrition_request,
I need meal planning help for my kidney condition please,nutrition_request,
I need meal planning help for my kidney condition please help.,nutrition_request,
I need more fluids please,nutrition_request,
I need soft food my dentures are out for cleaning please help.,nutrition_request,
I need soft food my dentures are out for cleaning this is urgent.,nutrition_request,
I need something to eat between meals can someone help?,nutrition_request,
I need the nutritionist to plan my post-discharge meals,nutrition_request,
I need the nutritionist to plan my post-discharge meals thank you,nutrition_request,
I need to eat before taking my medicine,nutrition_request,
I need to eat before taking my medicine please help.,nutrition_request,
I need to eat before taking my medicine this is urgent.,nutrition_request,
I rang the bell for food but nothing came at the earliest please.,nutrition_request,
I rang the bell for food but nothing came please help.,nutrition_request,
I rang the bell for food but nothing came thank you,nutrition_request,
I want a small snack before bedtime as soon as possible.,nutrition_request,
I want a small snack before bedtime can you help?,nutrition_request,
I want chapati not rice please,nutrition_request,
I want green tea please can someone help?,nutrition_request,
I want plain dahi with some sugar this is urgent.,nutrition_request,
I want rasam rice please,nutrition_request,
I want some bread and butter please,nutrition_request,
I want some bread and butter please is that possible?,nutrition_request,
I want some bread and butter please kindly help.,nutrition_request,
I want some toast with jam for breakfast,nutrition_request,
I want some warm milk please,nutrition_request,
I want some yogurt please is that possible?,nutrition_request,
I want to ask the dietitian about supplements thank you,nutrition_request,
I want to know if I can eat outside food is that possible?,nutrition_request,
I want to know what is for dinner today as soon as possible.,nutrition_request,
I want to request a specific meal for tomorrow,nutrition_request,
I want to request a specific meal for tomorrow I would really appreciate it.,nutrition_request,
I want to request a specific meal for tomorrow can you help?,nutrition_request,
I want to talk to the dietitian about my post-surgery diet can you help?,nutrition_request,
I want to talk to the dietitian about my post-surgery diet is that possible?,nutrition_request,
I want to talk to the dietitian about my post-surgery diet please help.,nutrition_request,
I want to talk to the dietitian about my post-surgery diet this is urgent.,nutrition_request,
I was skipped during the meal rounds,nutrition_request,
I was skipped during the meal rounds I would really appreciate it.,nutrition_request,
I was skipped during the meal rounds can you help?,nutrition_request,
I would like a second serving of soup can you help?,nutrition_request,
I would like a second serving of soup kindly help.,nutrition_request,
I would like some chamomile tea please thank you so much,nutrition_request,
I would like some curd rice please,nutrition_request,
I would like some rice and dal please,nutrition_request,
I would like some rice and dal please can someone help?,nutrition_request,
I would like some steamed vegetables can you help?,nutrition_request,
Is there a fixed time for tea and coffee,nutrition_request,
Is there an option for early dinner can someone help?,nutrition_request,
It is past dinner time and I still have no food as soon as possible.,nutrition_request,
It is past dinner time and I still have no food kindly help.,nutrition_request,
Just wanted to say Can I change my meal preference for dinner please help.,nutrition_request,
Just wanted to say Can I eat normally now or am I still on a restricted diet thank you so much,nutrition_request,
Just wanted to say Can I get a bowl of oatmeal can someone help?,nutrition_request,
Just wanted to say Can I get an early breakfast I have a test in the morning,nutrition_request,
Just wanted to say Can I get an extra roti please,nutrition_request,
Just wanted to say Can I get electrolyte drink please,nutrition_request,
Just wanted to say Can I get my meal delivered now I am very hungry at the earliest please.,nutrition_request,
Just wanted to say Can I get some water please can you help?,nutrition_request,
Just wanted to say Can I get something easy to digest thank you so much,nutrition_request,
Just wanted to say Can I have a boiled egg for protein,nutrition_request,
Just wanted to say Can I have an extra dessert please this is urgent.,nutrition_request,
Just wanted to say Can I see the weekly meal plan at the earliest please.,nutrition_request,
Just wanted to say Can the dietitian come and speak to me about my food plan,nutrition_request,
Just wanted to say Can the dietitian update my calorie intake please help.,nutrition_request,
Just wanted to say Has the doctor approved solid food for me please,nutrition_request,
Just wanted to say I ate very little at lunch can I get a snack now,nutrition_request,
Just wanted to say I cannot eat salt please send low sodium food this is urgent.,nutrition_request,
Just wanted to say I cannot eat spicy food please tell the kitchen,nutrition_request,
Just wanted to say I feel like vomiting but need food what can I eat please,nutrition_request,
Just wanted to say I had gastric surgery please send only what is permitted is that possible?,nutrition_request,
Just wanted to say I have a gluten allergy please be careful with my food,nutrition_request,
Just wanted to say I have difficulty swallowing can I get pureed food,nutrition_request,
Just wanted to say I have difficulty swallowing can I get pureed food at the earliest please.,nutrition_request,
Just wanted to say I have difficulty swallowing can I get pureed food this is urgent.,nutrition_request,
Just wanted to say I have mouth ulcers can I get soft cool food,nutrition_request,
Just wanted to say I have mouth ulcers can I get soft cool food at the earliest please.,nutrition_request,
Just wanted to say I just came out of surgery when can I eat this is urgent.,nutrition_request,
Just wanted to say I need a DASH diet as the doctor prescribed,nutrition_request,
Just wanted to say I need diet counseling before discharge please help.,nutrition_request,
Just wanted to say I need glucose water I am feeling very weak please help.,nutrition_request,
Just wanted to say I need meal planning help for my kidney condition thank you,nutrition_request,
Just wanted to say I need pureed food I cannot chew properly as soon as possible.,nutrition_request,
Just wanted to say I skipped breakfast can I get a bigger lunch kindly help.,nutrition_request,
Just wanted to say I want a small snack before bedtime,nutrition_request,
Just wanted to say I want chapati not rice please,nutrition_request,
Just wanted to say I want rasam rice please can you help?,nutrition_request,
Just wanted to say I want some toast with jam for breakfast,nutrition_request,
Just wanted to say I want some warm milk please as soon as possible.,nutrition_request,
Just wanted to say I want to discuss my diet plan with the nutritionist please help.,nutrition_request,
Just wanted to say I want to know what is for dinner today,nutrition_request,
Just wanted to say Is there a late-night meal option can you help?,nutrition_request,
Just wanted to say Is there an option for early dinner,nutrition_request,
Just wanted to say Mujhe bhook lagi hai khana chahiye I would really appreciate it.,nutrition_request,
Just wanted to say My doctor said soft diet only has the kitchen been informed this is urgent.,nutrition_request,
Just wanted to say My meal does not match what the dietitian prescribed,nutrition_request,
Just wanted to say My meal was never brought after the tray collection,nutrition_request,
Just wanted to say My throat hurts from the intubation can I get ice cream I would really appreciate it.,nutrition_request,
Just wanted to say My throat hurts from the intubation can I get ice cream thank you so much,nutrition_request,
Just wanted to say My throat is sore can I get lukewarm soup only thank you so much,nutrition_request,
Just wanted to say My water bottle is empty can someone fill it,nutrition_request,
Just wanted to say My water jug is empty please refill it,nutrition_request,
Just wanted to say Nobody brought me breakfast this morning at the earliest please.,nutrition_request,
Just wanted to say Please get me some fruit,nutrition_request,
Just wanted to say Please get me some light food please help.,nutrition_request,
Just wanted to say Please send bland food my stomach is very sensitive can you help?,nutrition_request,
Just wanted to say The dinner tray never came to my room as soon as possible.,nutrition_request,
Just wanted to say The food portion is too small I am still hungry,nutrition_request,
Just wanted to say The fruit that came was rotten please replace,nutrition_request,
Just wanted to say The fruit that came was rotten please replace please,nutrition_request,
Just wanted to say The nutritionist needs to adjust my protein intake,nutrition_request,
Just wanted to say The vegetables are overcooked and mushy I would really appreciate it.,nutrition_request,
Just wanted to say When is lunch being served I am starving,nutrition_request,
Mujhe bhook lagi hai khana chahiye,nutrition_request,
My doctor said soft diet only has the kitchen been informed,nutrition_request,
My family brought home food can I eat it,nutrition_request,
My family brought home food can I eat it at the earliest please.,nutrition_request,
My family brought home food can I eat it please,nutrition_request,
My food arrived but the lid was open and it is cold please help.,nutrition_request,
My food is completely bland can I get some salt can someone help?,nutrition_request,
My food is completely bland can I get some salt is that possible?,nutrition_request,
My food tray is dirty can I get a clean one thank you so much,nutrition_request,
My jaw hurts can I get liquid or mashed food,nutrition_request,
My lunch tray has not been delivered yet,nutrition_request,
My meal does not match what the dietitian prescribed,nutrition_request,
My meal was never brought after the tray collection as soon as possible.,nutrition_request,
My meal was never brought after the tray collection thank you so much,nutrition_request,
My portion was very small can I get more food,nutrition_request,
My snack time was missed can someone bring something kindly help.,nutrition_request,
My stomach was operated on please send light food only thank you,nutrition_request,
My tea has no sugar I asked for sugar please help.,nutrition_request,
My throat hurts from the intubation can I get ice cream,nutrition_request,
My throat hurts from the intubation can I get ice cream this is urgent.,nutrition_request,
My throat is sore can I get lukewarm soup only,nutrition_request,
My throat is sore can I get lukewarm soup only this is urgent.,nutrition_request,
My tray came but the food was wrong please help.,nutrition_request,
My water bottle is empty can someone fill it,nutrition_request,
No one has brought food to my bed,nutrition_request,
Nobody brought me breakfast this morning,nutrition_request,
Nobody brought me breakfast this morning please,nutrition_request,
Nobody brought me breakfast this morning this is urgent.,nutrition_request,
Please Can I get an extra piece of fruit this is urgent.,nutrition_request,
Please Can I get herbal tea before bed is that possible?,nutrition_request,
Please Can I have custard for dessert please help.,nutrition_request,
Please Can I have some buttermilk please,nutrition_request,
Please Can I have upma or oats please can you help?,nutrition_request,
Please Can I see the weekly meal plan,nutrition_request,
Please Can someone check if my food order was placed can you help?,nutrition_request,
Please Can someone confirm my dietary restrictions with the kitchen,nutrition_request,
Please Can someone confirm my dietary restrictions with the kitchen this is urgent.,nutrition_request,
Please I am vegetarian please make sure my meals do not have meat,nutrition_request,
Please I am very hungry can I get something to eat can you help?,nutrition_request,
Please I cannot eat heavy food can I get something light kindly help.,nutrition_request,
Please I cannot eat salt please send low sodium food,nutrition_request,
Please I cannot have sugar please check my diet this is urgent.,nutrition_request,
Please I cannot open my mouth wide can I get a straw for soup kindly help.,nutrition_request,
Please I feel like vomiting but need food what can I eat thank you,nutrition_request,
Please I have not eaten since morning can I get food,nutrition_request,
Please I have soy allergy please check the ingredients at the earliest please.,nutrition_request,
Please I missed my meal can someone bring food please,nutrition_request,
Please I need a low potassium diet as per doctor instructions please,nutrition_request,
Please I need lukewarm water for my medicine thank you so much,nutrition_request,
Please I need semi-solid food I cannot chew properly yet,nutrition_request,
Please I need semi-solid food I cannot chew properly yet kindly help.,nutrition_request,
Please I need the nutritionist to plan my post-discharge meals kindly help.,nutrition_request,
Please I want chapati not rice please at the earliest please.,nutrition_request,
Please I want to discuss my diet plan with the nutritionist,nutrition_request,
Please I want to know what is for dinner today,nutrition_request,
Please I was skipped during the meal rounds,nutrition_request,
Please I would like a fruit salad please can someone help?,nutrition_request,
Please I would like some rice and dal please is that possible?,nutrition_request,
Please My doctor put me on a liquid diet please send accordingly can someone help?,nutrition_request,
Please My snack time was missed can someone bring something this is urgent.,nutrition_request,
Please My throat is sore can I get lukewarm soup only this is urgent.,nutrition_request,
Please My tray came but the food was wrong can someone help?,nutrition_request,
Please My water jug is empty please refill it please,nutrition_request,
Please The breakfast trolley passed my room without stopping can you help?,nutrition_request,
Please The food smells different today is it okay to eat,nutrition_request,
Please The food was cold can I get fresh warm food at the earliest please.,nutrition_request,
Please The milk smells off I do not think it is fresh can you help?,nutrition_request,
Please The nutritionist needs to adjust my protein intake can someone help?,nutrition_request,
Please The rice is undercooked can I get a fresh plate as soon as possible.,nutrition_request,
Please They sent me the wrong diet I ordered soft food I would really appreciate it.,nutrition_request,
Please What time is breakfast tomorrow,nutrition_request,
Please What time is breakfast tomorrow as soon as possible.,nutrition_request,
Please What time is lunch usually served here thank you so much,nutrition_request,
Please What time will the soup be served,nutrition_request,
Please When is lunch being served I am starving thank you so much,nutrition_request,
Please When will the evening snack be served kindly help.,nutrition_request,
Please bring me a cup of black coffee,nutrition_request,
Please bring me a cup of black coffee please help.,nutrition_request,
Please bring me a cup of black coffee this is urgent.,nutrition_request,
Please bring my meal I am hungry,nutrition_request,
Please bring my meal I am hungry at the earliest please.,nutrition_request,
Please get me some light food can you help?,nutrition_request,
Please get me some light food is that possible?,nutrition_request,
Please get me some light food thank you,nutrition_request,
Please send bland food my stomach is very sensitive,nutrition_request,
Please send bland food my stomach is very sensitive kindly help.,nutrition_request,
Please send bland food my stomach is very sensitive please,nutrition_request,
Please send me some crackers and cheese,nutrition_request,
Please send me some crackers and cheese can you help?,nutrition_request,
Please send me some crackers and cheese thank you,nutrition_request,
Please send me some mashed potatoes,nutrition_request,
Post endoscopy I am allowed to eat can I get some food,nutrition_request,
The bread is stale please send fresh ones as soon as possible.,nutrition_request,
The bread is stale please send fresh ones can you help?,nutrition_request,
The breakfast trolley passed my room without stopping can you help?,nutrition_request,
The chapati is too hard I cannot eat it please,nutrition_request,
The curd is sour it does not taste right,nutrition_request,
The curry is too oily for my condition,nutrition_request,
The dietitian changed my diet but the kitchen sent the old one,nutrition_request,
The dietitian changed my diet but the kitchen sent the old one can you help?,nutrition_request,
The food is too salty I cannot eat it I would really appreciate it.,nutrition_request,
The food is too salty I cannot eat it as soon as possible.,nutrition_request,
The food portion is too small I am still hungry thank you,nutrition_request,
The food smells different today is it okay to eat,nutrition_request,
The food smells different today is it okay to eat this is urgent.,nutrition_request,
The fruit that came was rotten please replace at the earliest please.,nutrition_request,
The juice tastes strange I am not sure it is fresh,nutrition_request,
The juice tastes strange I am not sure it is fresh is that possible?,nutrition_request,
The milk smells off I do not think it is fresh,nutrition_request,
The quantity of rice is very less can I get more,nutrition_request,
The rice is undercooked can I get a fresh plate,nutrition_request,
The rice is undercooked can I get a fresh plate I would really appreciate it.,nutrition_request,
The vegetables are overcooked and mushy as soon as possible.,nutrition_request,
There is hair in my food please replace it as soon as possible.,nutrition_request,
There is no salt or pepper with my tray please help.,nutrition_request,
There is no spoon or fork with my tray,nutrition_request,
They forgot to give me dinner please send now,nutrition_request,
They sent me the wrong diet I ordered soft food,nutrition_request,
Um After the procedure can I eat solid food now as soon as possible.,nutrition_request,
Um Can I get a bowl of oatmeal this is urgent.,nutrition_request,
Um Can I get a snack please can you help?,nutrition_request,
Um Can I get cornflakes with milk for breakfast at the earliest please.,nutrition_request,
Um Can I get extra serving I am still hungry,nutrition_request,
Um Can I get extra serving I am still hungry this is urgent.,nutrition_request,
Um Can I get my meal delivered now I am very hungry,nutrition_request,
Um Can I get something easy to digest,nutrition_request,
Um Can I get something easy to digest thank you,nutrition_request,
Um Can I have a glass of milk before sleeping,nutrition_request,
Um Can I have khichdi please it is easy to digest at the earliest please.,nutrition_request,
Um Can I have warm water please is that possible?,nutrition_request,
Um Can I schedule my meals at different times,nutrition_request,
Um Can I see the weekly meal plan thank you,nutrition_request,
Um Can someone check if my food order was placed thank you so much,nutrition_request,
Um Can someone check why my tray is late,nutrition_request,
Um Can the dietitian come and speak to me about my food plan at the earliest please.,nutrition_request,
Um Can the nutritionist suggest meals for my diabetes kindly help.,nutrition_request,
Um I am allergic to nuts please make sure there are none can someone help?,nutrition_request,
Um I am vegetarian please make sure my meals do not have meat as soon as possible.,nutrition_request,
Um I am vegetarian please make sure my meals do not have meat can someone help?,nutrition_request,
Um I cannot eat hard food after surgery please send soft food as soon as possible.,nutrition_request,
Um I did not get my afternoon snack thank you so much,nutrition_request,
Um I did not get my prescribed diet please resend is that possible?,nutrition_request,
Um I did not receive my evening snack kindly help.,nutrition_request,
Um I had gastric surgery please send only what is permitted please,nutrition_request,
Um I need food that is easy on my stomach after chemo,nutrition_request,
Um I need low fat food for my liver condition kindly help.,nutrition_request,
Um I need more fluids please,nutrition_request,
Um I need semi-solid food I cannot chew properly yet is that possible?,nutrition_request,
Um I need some crackers to nibble on kindly help.,nutrition_request,
Um I want chapati not rice please,nutrition_request,
Um I want some warm milk please help.,nutrition_request,
Um I want to ask the dietitian about supplements,nutrition_request,
Um I want to ask the dietitian about supplements kindly help.,nutrition_request,
Um I want to know if I can eat outside food this is urgent.,nutrition_request,
Um I want to know what is for dinner today,nutrition_request,
Um I want to request a specific meal for tomorrow,nutrition_request,
Um I want to talk to the dietitian about my post-surgery diet,nutrition_request,
Um I would like a second serving of soup I would really appreciate it.,nutrition_request,
Um Is breakfast served before 7 AM can you help?,nutrition_request,
Um Is breakfast served before 7 AM kindly help.,nutrition_request,
Um My doctor said soft diet only has the kitchen been informed,nutrition_request,
Um My family brought home food can I eat it is that possible?,nutrition_request,
Um My food tray is dirty can I get a clean one,nutrition_request,
Um My meal was never brought after the tray collection,nutrition_request,
Um My portion was very small can I get more food I would really appreciate it.,nutrition_request,
Um Nobody brought me breakfast this morning,nutrition_request,
Um Pasikudhu sapdala please,nutrition_request,
Um Please bring me a cup of black coffee can someone help?,nutrition_request,
Um Please send bland food my stomach is very sensitive,nutrition_request,
Um The bread is stale please send fresh ones,nutrition_request,
Um The food smells different today is it okay to eat,nutrition_request,
Um The nutritionist needs to adjust my protein intake,nutrition_request,
Um The quantity of rice is very less can I get more thank you so much,nutrition_request,
Um The rice is undercooked can I get a fresh plate can someone help?,nutrition_request,
Um They sent me the wrong diet I ordered soft food,nutrition_request,
Um What are the options for breakfast today,nutrition_request,
Um What time does the kitchen close kindly help.,nutrition_request,
Um When will the evening snack be served is that possible?,nutrition_request,
What are the options for breakfast today,nutrition_request,
What are the options for breakfast today can someone help?,nutrition_request,
What is on the menu for lunch today,nutrition_request,
What is on the menu for lunch today please,nutrition_request,
What is on the menu for lunch today thank you so much,nutrition_request,
What is on the menu for lunch today this is urgent.,nutrition_request,
What time does the kitchen close,nutrition_request,
What time does the kitchen close at the earliest please.,nutrition_request,
What time does the kitchen close kindly help.,nutrition_request,
What time is breakfast tomorrow,nutrition_request,
What time is breakfast tomorrow can you help?,nutrition_request,
What time is breakfast tomorrow thank you so much,nutrition_request,
What time will the soup be served I would really appreciate it.,nutrition_request,
When is lunch being served I am starving,nutrition_request,
When is lunch being served I am starving at the earliest please.,nutrition_request,
When is the last meal of the day served can someone help?,nutrition_request,
When is the last meal of the day served thank you so much,nutrition_request,
When is the snack trolley coming,nutrition_request,
When will the dietitian visit me as soon as possible.,nutrition_request,
When will the dietitian visit me at the earliest please.,nutrition_request,
When will the evening snack be served thank you,nutrition_request,
actually After the biopsy I need something gentle on my stomach at the earliest please.,nutrition_request,
actually After the dental procedure I need liquid meals only as soon as possible.,nutrition_request,
actually After the dental procedure I need liquid meals only can someone help?,nutrition_request,
actually After the procedure can I eat solid food now,nutrition_request,
actually After the procedure can I eat solid food now at the earliest please.,nutrition_request,
actually Can I change my meal preference for dinner,nutrition_request,
actually Can I eat normally now or am I still on a restricted diet thank you so much,nutrition_request,
actually Can I get a banana please as soon as possible.,nutrition_request,
actually Can I get a hot drink with my next meal please,nutrition_request,
actually Can I get an extra piece of fruit I would really appreciate it.,nutrition_request,
actually Can I get an extra roti please I would really appreciate it.,nutrition_request,
actually Can I get electrolyte drink please,nutrition_request,
actually Can I get extra serving I am still hungry I would really appreciate it.,nutrition_request,
actually Can I get some juice please,nutrition_request,
actually Can I have a boiled egg for protein please,nutrition_request,
actually Can I have ginger tea for my nausea please help.,nutrition_request,
actually Can I have more chapati my meal had only two at the earliest please.,nutrition_request,
actually Can I have some coconut water,nutrition_request,
actually Can I have warm water please,nutrition_request,
actually Can someone ask the doctor if I can resume normal food,nutrition_request,
actually Can someone ask the doctor if I can resume normal food please,nutrition_request,
actually Can someone bring me ORS solution please help.,nutrition_request,
actually Can someone check why my tray is late,nutrition_request,
actually Doctor said I can eat now can you send food thank you,nutrition_request,
actually I am allergic to shellfish please no prawns or crab kindly help.,nutrition_request,
actually I am on a renal diet please check with the dietitian thank you,nutrition_request,
actually I am still hungry can I get some bread,nutrition_request,
actually I feel like vomiting but need food what can I eat,nutrition_request,
actually I have been waiting since 12 for lunch it is now 2,nutrition_request,
actually I have celiac disease please no wheat or gluten please,nutrition_request,
actually I have mouth ulcers can I get soft cool food I would really appreciate it.,nutrition_request,
actually I missed my meal can someone bring food please help.,nutrition_request,
actually I need diet counseling before discharge as soon as possible.,nutrition_request,
actually I need hot water with honey and lemon at the earliest please.,nutrition_request,
actually I need jeera water for my digestion,nutrition_request,
actually I need lukewarm water for my medicine,nutrition_request,
actually I need more fluids please thank you so much,nutrition_request,
actually I need soft food my dentures are out for cleaning can you help?,nutrition_request,
actually I need some crackers to nibble on kindly help.,nutrition_request,
actually I need the nutritionist to plan my post-discharge meals can someone help?,nutrition_request,
actually I want green tea please,nutrition_request,
actually I want to ask the dietitian about supplements,nutrition_request,
actually I would like a fruit salad please help.,nutrition_request,
actually I would like a second serving of soup at the earliest please.,nutrition_request,
actually I would like some chamomile tea please kindly help.,nutrition_request,
actually I would like some rice and dal please thank you so much,nutrition_request,
actually Is breakfast served before 7 AM please,nutrition_request,
actually Mujhe bhook lagi hai khana chahiye,nutrition_request,
actually Mujhe bhook lagi hai khana chahiye please help.,nutrition_request,
actually My family brought home food can I eat it can someone help?,nutrition_request,
actually My food is completely bland can I get some salt I would really appreciate it.,nutrition_request,
actually Nobody brought me breakfast this morning,nutrition_request,
actually Please bring me some appam and stew please,nutrition_request,
actually The bread is stale please send fresh ones I would really appreciate it.,nutrition_request,
actually The dietitian changed my diet but the kitchen sent the old one thank you,nutrition_request,
actually The dinner tray never came to my room kindly help.,nutrition_request,
actually The food was cold can I get fresh warm food thank you,nutrition_request,
actually The tea was not included can you send please help.,nutrition_request,
actually There is no salt or pepper with my tray,nutrition_request,
excuse me After the biopsy I need something gentle on my stomach at the earliest please.,nutrition_request,
excuse me After the biopsy I need something gentle on my stomach please,nutrition_request,
excuse me Can I eat normally now or am I still on a restricted diet,nutrition_request,
excuse me Can I get an extra piece of fruit thank you so much,nutrition_request,
excuse me Can I get an extra roti please thank you,nutrition_request,
excuse me Can I get herbal tea before bed this is urgent.,nutrition_request,
excuse me Can I get more protein in my meals to help my recovery,nutrition_request,
excuse me Can I get some soup please kindly help.,nutrition_request,
excuse me Can I get the soft diet option please can you help?,nutrition_request,
excuse me Can I get the soft diet option please thank you,nutrition_request,
excuse me Can I have custard for dessert can someone help?,nutrition_request,
excuse me Can I have khichdi please it is easy to digest,nutrition_request,
excuse me Can I have khichdi please it is easy to digest is that possible?,nutrition_request,
excuse me Can I have some buttermilk please,nutrition_request,
excuse me Can I schedule my meals at different times,nutrition_request,
excuse me Can someone check why my tray is late as soon as possible.,nutrition_request,
excuse me Can someone verify what I am allowed to eat after the procedure as soon as possible.,nutrition_request,
excuse me Can the dietitian suggest high iron foods for me thank you so much,nutrition_request,
excuse me Can the dietitian update my calorie intake can you help?,nutrition_request,
excuse me Has the doctor approved solid food for me,nutrition_request,
excuse me I am diabetic please make sure the food is appropriate,nutrition_request,
excuse me I am lactose intolerant please no milk products please help.,nutrition_request,
excuse me I cannot open my mouth wide can I get a straw for soup is that possible?,nutrition_request,
excuse me I have not eaten since morning can I get food please,nutrition_request,
excuse me I have not eaten since morning can I get food thank you so much,nutrition_request,
excuse me I need a high fiber diet please adjust,nutrition_request,
excuse me I need a low sodium diet can you update my meal plan I would really appreciate it.,nutrition_request,
excuse me I need a midnight snack I am hungry please help.,nutrition_request,
excuse me I need a midnight snack I am hungry thank you so much,nutrition_request,
excuse me I need diet counseling before discharge is that possible?,nutrition_request,
excuse me I need lukewarm water for my medicine can someone help?,nutrition_request,
excuse me I need meal planning help for my kidney condition,nutrition_request,
excuse me I need soft food my dentures are out for cleaning,nutrition_request,
excuse me I want plain dahi with some sugar,nutrition_request,
excuse me I want plain dahi with some sugar thank you so much,nutrition_request,
excuse me I want some bread and butter please at the earliest please.,nutrition_request,
excuse me I want some yogurt please,nutrition_request,
excuse me I want to request a specific meal for tomorrow kindly help.,nutrition_request,
excuse me I was skipped during the meal rounds is that possible?,nutrition_request,
excuse me It is past dinner time and I still have no food,nutrition_request,
excuse me My food arrived but the lid was open and it is cold please help.,nutrition_request,
excuse me My food tray is dirty can I get a clean one,nutrition_request,
excuse me My tea has no sugar I asked for sugar at the earliest please.,nutrition_request,
excuse me My tray came but the food was wrong please,nutrition_request,
excuse me Nobody brought me breakfast this morning,nutrition_request,
excuse me Please bring my meal I am hungry,nutrition_request,
excuse me Please get me some fruit kindly help.,nutrition_request,
excuse me Please send Jain food only no onion garlic at the earliest please.,nutrition_request,
excuse me Please send me some mashed potatoes can you help?,nutrition_request,
excuse me The fruit that came was rotten please replace can you help?,nutrition_request,
excuse me There is hair in my food please replace it thank you so much,nutrition_request,
excuse me They forgot to give me dinner please send now,nutrition_request,
excuse me What time is dinner being served thank you so much,nutrition_request,
hi Can I change my meal preference for dinner,nutrition_request,
hi Can I get a second helping of rice I would really appreciate it.,nutrition_request,
hi Can I get electrolyte drink please,nutrition_request,
hi Can I get extra serving I am still hungry is that possible?,nutrition_request,
hi Can I get herbal tea before bed can you help?,nutrition_request,
hi Can I get roasted chicken with my lunch please help.,nutrition_request,
hi Can I get something easy to digest is that possible?,nutrition_request,
hi Can I have an extra dessert please,nutrition_request,
hi Can I have idli or dosa for breakfast this is urgent.,nutrition_request,
hi Can I have pongal for breakfast can someone help?,nutrition_request,
hi Can I have some coconut water,nutrition_request,
hi Can I have upma or oats please,nutrition_request,
hi Can someone bring me fresh lime juice,nutrition_request,
hi Can the dietitian come and speak to me about my food plan at the earliest please.,nutrition_request,
hi Can the dietitian update my calorie intake at the earliest please.,nutrition_request,
hi Can you send the menu for today thank you so much,nutrition_request,
hi I am feeling very weak because I have not eaten thank you so much,nutrition_request,
hi I am lactose intolerant please no milk products,nutrition_request,
hi I am pre-diabetic please reduce the sugar content kindly help.,nutrition_request,
hi I ate very little at lunch can I get a snack now,nutrition_request,
hi I cannot eat hard food after surgery please send soft food,nutrition_request,
hi I cannot have sugar please check my diet can you help?,nutrition_request,
hi I have a gluten allergy please be careful with my food I would really appreciate it.,nutrition_request,
hi I need a high fiber diet please adjust I would really appreciate it.,nutrition_request,
hi I need lukewarm water for my medicine,nutrition_request,
hi I need more fluids please,nutrition_request,
hi I need to eat before taking my medicine at the earliest please.,nutrition_request,
hi I need to eat before taking my medicine thank you so much,nutrition_request,
hi I want plain dahi with some sugar,nutrition_request,
hi I want some yogurt please,nutrition_request,
hi I want to discuss my diet plan with the nutritionist this is urgent.,nutrition_request,
hi My food tray is dirty can I get a clean one kindly help.,nutrition_request,
hi My lunch tray has not been delivered yet I would really appreciate it.,nutrition_request,
