text,intent,Unnamed: 2
hello I saw children trick or treating in the pediatric ward,general_conversation,
hello I sleep best when the room is completely dark,general_conversation,
hello I sleep best when the room is completely dark thank you,general_conversation,
hello I sleep better when my family visits during the day at the earliest please.,general_conversation,
hello I slept through the morning vitals check today,general_conversation,
hello I slept through the morning vitals check today thank you so much,general_conversation,
hello I slept through the night for the first time in a week can you help?,general_conversation,
hello I started counting ambulances arriving just to pass time kindly help.,general_conversation,
hello I started writing poetry out of sheer boredom,general_conversation,
hello I stood up on my own for the first time today please,general_conversation,
hello I swear the clock in my room moves backwards,general_conversation,
hello I think I can hear thunder is it going to rain,general_conversation,
hello I think I heard thunder outside,general_conversation,
hello I think I left my slippers under the bed at the earliest please.,general_conversation,
hello I think I lost track of how many blood tests I have had,general_conversation,
hello I think I lost track of how many blood tests I have had I would really appreciate it.,general_conversation,
hello I think I will take better care of my health after this kindly help.,general_conversation,
hello I think it snowed last night the ground looks white,general_conversation,
hello I think the patient next to me just left kindly help.,general_conversation,
hello I thought I heard my name being called but I guess not that is all.,general_conversation,
hello I thought I heard my name being called but I guess not this is urgent.,general_conversation,
hello I told my family about CareMate they are impressed,general_conversation,
hello I told the doctor a joke and even he laughed,general_conversation,
hello I tried to reach the tissue box and almost fell thank you,general_conversation,
hello I walked the length of the corridor without stopping,general_conversation,
hello I walked to the nurse station and back on my own thank you,general_conversation,
hello I want to come back and volunteer here when I am well that is all.,general_conversation,
hello I want to do my evening namaz can I have privacy kindly help.,general_conversation,
hello I want to donate to charity as thanks for my recovery,general_conversation,
hello I want to fast tomorrow for religious reasons thank you,general_conversation,
hello I want to frame the get well card my kids made me at the earliest please.,general_conversation,
hello I want to frame the get well card my kids made me that is all.,general_conversation,
hello I want to learn something new while I am stuck here,general_conversation,
hello I want to personally thank Dr and the whole team kindly help.,general_conversation,
hello I want to take a photo with the nursing staff before I leave,general_conversation,
hello I want to take a photo with the nursing staff before I leave is that possible?,general_conversation,
hello I want to thank the higher power for my healing,general_conversation,
hello I want to thank the higher power for my healing thank you so much,general_conversation,
hello I want to write a positive review for this hospital just letting you know.,general_conversation,
hello I was able to climb two steps during physiotherapy I would really appreciate it.,general_conversation,
hello I was daydreaming and lost track of time,general_conversation,
hello I was singing to myself hope nobody heard,general_conversation,
hello I was stretching and accidentally pulled the blanket off thank you so much,general_conversation,
hello I was told I can try solid food today what a milestone,general_conversation,
hello I was told I can try solid food today what a milestone kindly help.,general_conversation,
hello I will miss talking to CareMate when I leave at the earliest please.,general_conversation,
hello I wish I could attend the Ganesh Chaturthi celebrations,general_conversation,
hello I wish I could attend the Ganesh Chaturthi celebrations can you help?,general_conversation,
hello I wish I could walk around the garden for a change,general_conversation,
hello I wish I could walk around the garden for a change please,general_conversation,
hello I wish the ward had a common room for patients,general_conversation,
hello I wish there was a microwave patients could use is that possible?,general_conversation,
hello I wish there was an activity hour for patients thank you so much,general_conversation,
hello I woke up feeling optimistic for the first time please,general_conversation,
hello I wonder if there is a frequent patient card like frequent flyer please,general_conversation,
hello If boredom were an Olympic sport I would win gold I would really appreciate it.,general_conversation,
hello If only there was a window seat I could sit by is that possible?,general_conversation,
hello Is CareMate available on weekends and holidays too,general_conversation,
hello Is there a flower shop in the hospital just letting you know.,general_conversation,
hello Is there a play area for children who visit that is all.,general_conversation,
hello Is there a security guard at night just letting you know.,general_conversation,
hello Is there a security guard at night thank you,general_conversation,
hello Is there a security guard at night this is urgent.,general_conversation,
hello Is there a suggestion box I can write feedback in,general_conversation,
hello Is there a suggestion box I can write feedback in kindly help.,general_conversation,
hello It is Guru Nanak Jayanti today blessings to all thank you,general_conversation,
hello Jai hind good morning,general_conversation,
hello Last night in the hospital I feel bittersweet thank you so much,general_conversation,
hello Looks like a stormy evening outside at the earliest please.,general_conversation,
hello Looks like a stormy evening outside can you help?,general_conversation,
hello Many thanks for the smooth admission process thank you so much,general_conversation,
hello Meherbani for taking such good care of me thank you,general_conversation,
hello Morning everyone hope the shift is going well,general_conversation,
hello My bed has become my office my dining table and my gym just letting you know.,general_conversation,
hello My blood sugar was normal this morning please,general_conversation,
hello My blood work came back normal for the first time,general_conversation,
hello My brother video called me from abroad that is all.,general_conversation,
hello My childhood friend visited today after many years,general_conversation,
hello My children are managing the house while I am here just letting you know.,general_conversation,
hello My colleague from work called to wish me well,general_conversation,
hello My cough has reduced significantly today,general_conversation,
hello My cough has reduced significantly today at the earliest please.,general_conversation,
hello My family decorated my room at home for my return thank you so much,general_conversation,
hello My grip strength is improving with each day,general_conversation,
hello My mother-in-law called to ask about my health,general_conversation,
hello My mother-in-law called to ask about my health kindly help.,general_conversation,
hello My neighbor offered to help me at home that is so kind,general_conversation,
hello My oxygen levels are back to normal range just letting you know.,general_conversation,
hello My priest came to visit me yesterday it meant a lot kindly help.,general_conversation,
hello My roommate snores loudly it keeps me up please,general_conversation,
hello My son drew me a picture I want to show the nurse,general_conversation,
hello Pranam to everyone taking care of me,general_conversation,
hello Ram ram ji,general_conversation,
hello Rise and shine I am awake now I would really appreciate it.,general_conversation,
hello Rise and shine I am awake now thank you so much,general_conversation,
hello Romba nandri to the entire team,general_conversation,
hello Thank you for always explaining things patiently at the earliest please.,general_conversation,
hello Thank you for always explaining things patiently that is all.,general_conversation,
hello Thank you for never making me feel like a burden this is urgent.,general_conversation,
hello Thank you for treating me like family this is urgent.,general_conversation,
hello The ambulance crew that brought me was very professional,general_conversation,
hello The doctor said I might be discharged this week that is all.,general_conversation,
hello The drain tube was removed today one less thing attached to me is that possible?,general_conversation,
hello The drain tube was removed today one less thing attached to me kindly help.,general_conversation,
hello The early morning blood draw always wakes me up too early this is urgent.,general_conversation,
hello The emergency lights came on briefly last night,general_conversation,
hello The emergency response time here is impressive,general_conversation,
hello The highlight of my day is guessing what lunch will be,general_conversation,
hello The hospital chapel has stained glass windows,general_conversation,
hello The hospital chapel has stained glass windows at the earliest please.,general_conversation,
hello The hospital decorated for the festival that is nice,general_conversation,
hello The hospital decorated for the festival that is nice I would really appreciate it.,general_conversation,
hello The hospital has a very calming color scheme please,general_conversation,
hello The infection control measures here are very thorough kindly help.,general_conversation,
hello The lab results came back faster than I expected thank you so much,general_conversation,
hello The lift takes forever to arrive on this floor thank you,general_conversation,
hello The magazine in my room is from last year,general_conversation,
hello The morning blood draws happen too early,general_conversation,
hello The night felt very long I barely slept thank you so much,general_conversation,
hello The overhead paging system is quite loud,general_conversation,
hello The overnight team deserves a special mention,general_conversation,
hello The overnight team deserves a special mention thank you,general_conversation,
hello The parking is a nightmare for my visitors,general_conversation,
hello The patient to nurse ratio here seems very good,general_conversation,
hello The patient to nurse ratio here seems very good thank you so much,general_conversation,
hello The pediatric wing is decorated so nicely for the children at the earliest please.,general_conversation,
hello The pediatric wing is decorated so nicely for the children can you help?,general_conversation,
hello The receptionist was so helpful when I arrived,general_conversation,
hello The receptionist was so helpful when I arrived kindly help.,general_conversation,
hello The security guard always smiles and waves at patients,general_conversation,
hello The security guard always smiles and waves at patients thank you so much,general_conversation,
hello The shared bathroom is not ideal for privacy kindly help.,general_conversation,
hello The signage could be better I got lost twice kindly help.,general_conversation,
hello The signage in the hospital makes it easy to navigate,general_conversation,
hello The sun is setting earlier these days winter is coming can you help?,general_conversation,
hello The support staff including cleaners have been amazing please,general_conversation,
hello The surgical ward is very well organized,general_conversation,
hello The temperature changes drastically at night,general_conversation,
hello The temperature changes drastically at night just letting you know.,general_conversation,
hello The ward gets surprisingly quiet after midnight,general_conversation,
hello The ward has fresh flowers today someone must have brought them,general_conversation,
hello There is a physiotherapy garden on the terrace thank you,general_conversation,
hello There is a small temple right next to the hospital,general_conversation,
hello This experience humbled me in many ways,general_conversation,
hello This hospital feels more like a healing center,general_conversation,
hello This stay has made me more empathetic towards sick people,general_conversation,
hello Today is Diwali I miss celebrating with my family,general_conversation,
hello Today is Makar Sankranti I can see kites from the window,general_conversation,
hello Today marks one week since my surgery and I am doing well,general_conversation,
hello Top of the morning to you,general_conversation,
hello What is the dress code for visitors kindly help.,general_conversation,
hello What is the emergency exit on this floor thank you,general_conversation,
hello What is the policy on bringing pets to visit just letting you know.,general_conversation,
hello What time does the pharmacy open,general_conversation,
hello What time does the pharmacy open please,general_conversation,
hello Where is the nearest chemist outside the hospital I would really appreciate it.,general_conversation,
hi A big thank you to the entire medical team,general_conversation,
hi A big thank you to the entire medical team kindly help.,general_conversation,
hi Are there any hospital events or activities for patients at the earliest please.,general_conversation,
hi Are there stairs or only elevators in this building that is all.,general_conversation,
hi Bahut bahut dhanyavaad sabko,general_conversation,
hi Being in a hospital really makes you appreciate health can you help?,general_conversation,
hi Bye for now I will call if I need anything at the earliest please.,general_conversation,
hi Can CareMate help me pass time,general_conversation,
hi Can CareMate help me pass time thank you,general_conversation,
hi Can CareMate tell me what day it is,general_conversation,
hi Can CareMate tell me what day it is that is all.,general_conversation,
hi Can I get a deck of cards to play solitaire thank you,general_conversation,
hi Can I get stamps or post a letter from the hospital can you help?,general_conversation,
hi Can I order food delivery from outside to the hospital thank you so much,general_conversation,
hi Can my family use the waiting room overnight,general_conversation,
hi Can someone suggest a good movie to watch,general_conversation,
hi Can someone suggest a good movie to watch is that possible?,general_conversation,
hi Can the hospital chaplain visit me this afternoon can you help?,general_conversation,
hi CareMate keeps me company at night thank you,general_conversation,
hi CareMate reminds me of my grandchild always listening,general_conversation,
hi CareMate you are the highlight of my hospital stay thank you so much,general_conversation,
hi Do you know when the next holiday is just letting you know.,general_conversation,
hi Does CareMate have a name or just CareMate,general_conversation,
hi Does the hospital have an ambulance service,general_conversation,
hi Does the hospital have an ambulance service just letting you know.,general_conversation,
hi Does this floor have a pantry area thank you,general_conversation,
hi Evening everyone the sunset was pretty can you help?,general_conversation,
hi Every corner of this hospital is spotlessly clean please,general_conversation,
hi Every staff member I have met has been courteous,general_conversation,
hi Every staff member I have met has been courteous that is all.,general_conversation,
hi First thing I am doing at home is hugging my dog,general_conversation,
hi First thing I am doing at home is hugging my dog please,general_conversation,
hi Good dawn I saw the sunrise can you help?,general_conversation,
hi Good morning to all the lovely staff at the earliest please.,general_conversation,
hi Happy Eid to all the staff from me,general_conversation,
hi Happy Eid to all the staff from me thank you so much,general_conversation,
hi Happy New Year to everyone at the hospital kindly help.,general_conversation,
hi Happy New Year to everyone at the hospital this is urgent.,general_conversation,
hi Hats off to the nursing team on this floor,general_conversation,
hi Hello is the intercom on,general_conversation,
hi Hello is the intercom on thank you so much,general_conversation,
hi Hello world I survived another night in hospital,general_conversation,
hi Hello world I survived another night in hospital at the earliest please.,general_conversation,
hi Hello world I survived another night in hospital kindly help.,general_conversation,
hi Hey how is everyone doing today at the earliest please.,general_conversation,
hi Hey how is everyone doing today thank you,general_conversation,
hi Hi team just checking in with a hello that is all.,general_conversation,
hi Hola just kidding good morning,general_conversation,
hi How old is this hospital can you help?,general_conversation,
hi I am afraid of the unknown about my diagnosis,general_conversation,
hi I am afraid of the unknown about my diagnosis that is all.,general_conversation,
hi I am afraid to fall asleep because of the nightmares,general_conversation,
hi I am afraid to fall asleep because of the nightmares thank you,general_conversation,
hi I am becoming an expert at sleeping in weird positions kindly help.,general_conversation,
hi I am considering becoming a professional patient,general_conversation,
hi I am counting down the hours until discharge,general_conversation,
hi I am determined to come out of this stronger,general_conversation,
hi I am going to appreciate my health so much more after this,general_conversation,
hi I am going to eat healthier once I go home,general_conversation,
hi I am going to sleep for a whole day when I get home,general_conversation,
hi I am going to write thank you letters to each nurse that is all.,general_conversation,
hi I am officially off the IV now just oral medicines,general_conversation,
hi I am proud of myself for getting through today thank you,general_conversation,
hi I am running out of things to think about,general_conversation,
hi I am talking to the walls at this point kindly help.,general_conversation,
hi I am used to sleeping with a fan sound at home just letting you know.,general_conversation,
hi I appreciate how quickly my concerns were addressed,general_conversation,
hi I appreciate that the hospital respects quiet hours just letting you know.,general_conversation,
hi I appreciate the multilingual staff here,general_conversation,
hi I ate breakfast sitting up in a chair today kindly help.,general_conversation,
hi I can bend my knee a little more today,general_conversation,
hi I can feel the chill in the air even inside,general_conversation,
hi I can finally breathe without the oxygen support I would really appreciate it.,general_conversation,
hi I can lift my arm higher than yesterday that is all.,general_conversation,
hi I can read the clock on the wall again my vision is clearing is that possible?,general_conversation,
hi I can see kites flying outside must be a festival thank you,general_conversation,
hi I can sleep on my side again after weeks of sleeping on my back kindly help.,general_conversation,
hi I cannot sleep on my back but I have to after surgery at the earliest please.,general_conversation,
hi I cannot sleep on my back but I have to after surgery please,general_conversation,
hi I drew a picture on the back of my menu card,general_conversation,
hi I feel a bit teary today no particular reason,general_conversation,
hi I feel disconnected from the outside world this is urgent.,general_conversation,
hi I feel less dependent on the pain medication now this is urgent.,general_conversation,
hi I feel lighter today something shifted inside me is that possible?,general_conversation,
hi I feel like CareMate is my friend here,general_conversation,
hi I feel like a burden to my family being here,general_conversation,
hi I feel motivated to get better after talking to the doctor,general_conversation,
hi I found a coin under my pillow how did that get there kindly help.,general_conversation,
hi I gained back a kilogram the doctor is happy,general_conversation,
hi I gained back a kilogram the doctor is happy just letting you know.,general_conversation,
hi I have become more patient and less anxious over the days thank you,general_conversation,
hi I have been folding my napkins into shapes is that possible?,general_conversation,
hi I have been folding my napkins into shapes kindly help.,general_conversation,
hi I have been playing with the TV remote out of boredom just letting you know.,general_conversation,
hi I have been reciting mantras to cope with the pain thank you,general_conversation,
hi I have been reciting mantras to cope with the pain that is all.,general_conversation,
hi I have been talking to myself I think that is okay,general_conversation,
hi I have been talking to myself I think that is okay thank you so much,general_conversation,
hi I have been to other hospitals but this one is the best,general_conversation,
hi I have learned to be grateful for small things here,general_conversation,
hi I have memorized every crack on this ceiling I would really appreciate it.,general_conversation,
hi I have reorganized my bedside table three times today,general_conversation,
hi I heard the prayer call from the nearby mosque,general_conversation,
hi I just yawned so wide my jaw clicked thank you,general_conversation,
hi I keep having the same dream every night,general_conversation,
hi I learned that asking for help is not a weakness thank you so much,general_conversation,
hi I like that there are hand sanitizer stations everywhere,general_conversation,
hi I love that there are plants in the corridor I would really appreciate it.,general_conversation,
hi I made friends with my roommate we exchanged numbers please,general_conversation,
hi I managed to shower standing up today,general_conversation,
hi I miss having dinner with my family at home,general_conversation,
hi I miss my morning walks more than anything,general_conversation,
hi I miss my pet at home,general_conversation,
hi I miss the biryani my family makes for Eid I would really appreciate it.,general_conversation,
hi I named the pigeon that visits my window Raj,general_conversation,
hi I napped for two hours this afternoon it helped,general_conversation,
hi I never realized how important nurses are until now just letting you know.,general_conversation,
hi I noticed the hospital has solar panels on the roof,general_conversation,
hi I noticed the hospital serves food from different cuisines is that possible?,general_conversation,
hi I noticed the hospital serves food from different cuisines that is all.,general_conversation,
hi I noticed they play soft music in the corridor in the evenings that is all.,general_conversation,
hi I now understand what my doctor meant by taking it easy just letting you know.,general_conversation,
hi I planned my first home cooked meal for when I return,general_conversation,
hi I read a passage from my Bible this morning I would really appreciate it.,general_conversation,
hi I read a passage from my Bible this morning kindly help.,general_conversation,
hi I realize how lucky I am to have access to healthcare can you help?,general_conversation,
hi I realize the importance of mental health alongside physical please,general_conversation,
hi I saw a therapy dog in the corridor today so sweet,general_conversation,
hi I slept through the night for the first time in a week,general_conversation,
hi I spoke to my daughter on video call I feel much better,general_conversation,
hi I started counting ambulances arriving just to pass time please,general_conversation,
hi I started writing poetry out of sheer boredom thank you,general_conversation,
hi I talk to CareMate more than I talk to people,general_conversation,
hi I think I can write a book about my hospital adventure,general_conversation,
hi I think I can write a book about my hospital adventure at the earliest please.,general_conversation,
hi I think I heard thunder outside kindly help.,general_conversation,
hi I think I lost track of how many blood tests I have had I would really appreciate it.,general_conversation,
hi I think I will donate to this hospital when I recover I would really appreciate it.,general_conversation,
hi I think I will take better care of my health after this this is urgent.,general_conversation,
hi I think my call bell and I have a special bond now,general_conversation,
hi I think the TV remote is my best friend right now,general_conversation,
hi I told my family about CareMate they are impressed that is all.,general_conversation,
hi I tried meditating but I got bored of that too just letting you know.,general_conversation,
hi I walked the length of the corridor without stopping is that possible?,general_conversation,
hi I want to donate to charity as thanks for my recovery,general_conversation,
hi I want to donate to charity as thanks for my recovery thank you,general_conversation,
hi I want to fast tomorrow for religious reasons,general_conversation,
hi I want to frame the get well card my kids made me,general_conversation,
hi I want to frame the get well card my kids made me that is all.,general_conversation,
hi I want to write a positive review for this hospital,general_conversation,
hi I was daydreaming and lost track of time,general_conversation,
hi I was daydreaming and lost track of time just letting you know.,general_conversation,
hi I was moved from ICU to general ward that is progress,general_conversation,
hi I was moved from ICU to general ward that is progress at the earliest please.,general_conversation,
hi I was so tired I fell asleep while eating I would really appreciate it.,general_conversation,
hi I was trying to whistle but I cannot do it lying down,general_conversation,
hi I went to the bathroom without the walker today,general_conversation,
hi I will never complain about small inconveniences again,general_conversation,
hi I wish I could attend the Ganesh Chaturthi celebrations,general_conversation,
hi I wish I could sit in the sun for a bit it looks warm just letting you know.,general_conversation,
hi I wish there was a microwave patients could use that is all.,general_conversation,
hi I wish there was white noise to help me sleep,general_conversation,
hi I wish there were more electrical outlets near the bed thank you so much,general_conversation,
hi I wish there were more vegan options in the menu is that possible?,general_conversation,
hi I wonder if I will miss the hospital food,general_conversation,
hi I wonder if I will miss the hospital food is that possible?,general_conversation,
hi I wonder if there is a frequent patient card like frequent flyer,general_conversation,
hi I wonder if there is a frequent patient card like frequent flyer kindly help.,general_conversation,
hi If boredom were an Olympic sport I would win gold,general_conversation,
hi If only there was a window seat I could sit by kindly help.,general_conversation,
hi If this bed could talk it would tell many stories thank you so much,general_conversation,
hi Is CareMate available on weekends and holidays too thank you so much,general_conversation,
hi Is there a meditation room here this is urgent.,general_conversation,
hi Is there a play area for children who visit I would really appreciate it.,general_conversation,
hi Is there a vending machine on this floor,general_conversation,
hi It seems cloudy outside I wonder if it will rain at the earliest please.,general_conversation,
hi Looks like a stormy evening outside,general_conversation,
hi Looks like it is going to be a sunny day outside is that possible?,general_conversation,
hi Maybe I should start a hospital diary,general_conversation,
hi Maybe I should start a hospital diary is that possible?,general_conversation,
hi My arm looks like a pincushion from all the needles is that possible?,general_conversation,
hi My arm looks like a pincushion from all the needles that is all.,general_conversation,
hi My bag is packed I am ready to go whenever they say,general_conversation,
hi My bed has become my office my dining table and my gym,general_conversation,
hi My blood work came back normal for the first time can you help?,general_conversation,
hi My energy levels are slowly improving thank you,general_conversation,
hi My family is planning a welcome home dinner for me,general_conversation,
hi My family is worried I wish they could stay longer just letting you know.,general_conversation,
hi My family keeps asking me when I am coming home please,general_conversation,
hi My fever has been gone for 48 hours now,general_conversation,
hi My grip strength is improving with each day that is all.,general_conversation,
hi My hospital gown should be a fashion statement is that possible?,general_conversation,
hi My neighbor is feeding my cat while I am here,general_conversation,
hi My nephew just had a baby I wish I could visit them that is all.,general_conversation,
hi My son drew me a picture I want to show the nurse just letting you know.,general_conversation,
hi My voice is coming back after the throat procedure,general_conversation,
hi Ram ram ji please,general_conversation,
hi Republic Day celebrations must be happening outside this is urgent.,general_conversation,
hi Rise and shine I am awake now kindly help.,general_conversation,
hi Rise and shine I am awake now please,general_conversation,
hi Sasriyakaal ji I would really appreciate it.,general_conversation,
hi Tata bye bye going home at the earliest please.,general_conversation,
hi Thank you for always explaining things patiently can you help?,general_conversation,
hi Thank you for always explaining things patiently just letting you know.,general_conversation,
hi Thank you for keeping my spirits up during tough days kindly help.,general_conversation,
hi The Navratri garba music is playing somewhere nearby please,general_conversation,
hi The air outside smells like rain I love that smell can you help?,general_conversation,
hi The air outside smells like rain I love that smell that is all.,general_conversation,
hi The bed creaks every time I move,general_conversation,
hi The catheter was removed today I feel so much freer,general_conversation,
hi The children in the pediatric ward are very brave,general_conversation,
hi The dedication of the nurses here is remarkable,general_conversation,
hi The discharge process was easier than I thought it would be,general_conversation,
hi The drinking water dispenser is too far from my room can you help?,general_conversation,
hi The early morning blood draw always wakes me up too early at the earliest please.,general_conversation,
hi The emergency response time here is impressive,general_conversation,
hi The hallway has a very soothing lavender scent,general_conversation,
hi The hospital cafeteria food is surprisingly good is that possible?,general_conversation,
hi The hospital could benefit from better soundproofing thank you so much,general_conversation,
hi The hospital flag is fluttering in the wind today,general_conversation,
hi The hospital gown keeps opening at the back,general_conversation,
hi The hospital gown keeps opening at the back I would really appreciate it.,general_conversation,
hi The hospital gown keeps opening at the back that is all.,general_conversation,
hi The lift takes forever to arrive on this floor kindly help.,general_conversation,
hi The linens are always fresh and crisp here I would really appreciate it.,general_conversation,
hi The monsoon clouds are gathering it will pour soon,general_conversation,
hi The morning fog outside looks beautiful,general_conversation,
hi The night felt very long I barely slept,general_conversation,
hi The night felt very long I barely slept kindly help.,general_conversation,
hi The pharmacy service is very prompt here kindly help.,general_conversation,
hi The pigeons on the window ledge keep me company,general_conversation,
hi The receptionist was so helpful when I arrived,general_conversation,
hi The rehabilitation center downstairs is excellent,general_conversation,
hi The security guard always smiles and waves at patients at the earliest please.,general_conversation,
hi The sky is perfectly clear tonight I can see stars at the earliest please.,general_conversation,
hi The surgical team was phenomenal I would really appreciate it.,general_conversation,
hi The swelling around my eyes has gone down can you help?,general_conversation,
hi The swelling around my eyes has gone down thank you,general_conversation,
hi The temperature changes drastically at night,general_conversation,
hi The ward gets noisy during shift change I would really appreciate it.,general_conversation,
hi The wheelchair access throughout is very well designed can you help?,general_conversation,
hi The wind is really strong today I can hear it howling,general_conversation,
hi There is a beautiful rainbow outside right now I would really appreciate it.,general_conversation,
hi There is a physiotherapy garden on the terrace,general_conversation,
hi There is a physiotherapy garden on the terrace can you help?,general_conversation,
hi There is a physiotherapy garden on the terrace thank you,general_conversation,
hi There is a physiotherapy garden on the terrace thank you so much,general_conversation,
hi There is a small temple right next to the hospital,general_conversation,
hi There is a tiny sparrow that visits my windowsill every morning can you help?,general_conversation,
hi This hospital feels more like a healing center thank you so much,general_conversation,
hi Today I walked to the end of the corridor and back a record that is all.,general_conversation,
hi Today is Diwali I miss celebrating with my family,general_conversation,
hi Today is my wedding anniversary I am spending it here,general_conversation,
hi Today marks one week since my surgery and I am doing well,general_conversation,
hi Top of the morning to you thank you so much,general_conversation,
hi What is the best way to reach the reception from here is that possible?,general_conversation,
hi What is the temperature outside today that is all.,general_conversation,
hi What time does the pharmacy open,general_conversation,
hi What time does the pharmacy open I would really appreciate it.,general_conversation,
hi What time does the pharmacy open kindly help.,general_conversation,
hi What year was this hospital established kindly help.,general_conversation,
hi Where is the nearest chemist outside the hospital thank you so much,general_conversation,
um Bahut bahut dhanyavaad sabko just letting you know.,general_conversation,
um Being here has made me want to help others in hospitals,general_conversation,
um Can CareMate help me pass time I would really appreciate it.,general_conversation,
um Can CareMate tell me what day it is,general_conversation,
um Can CareMate tell the time,general_conversation,
um Can CareMate understand my accent,general_conversation,
um Can CareMate wish me happy birthday,general_conversation,
um Can CareMate wish me happy birthday can you help?,general_conversation,
um Can I get a haircut somewhere in the hospital just letting you know.,general_conversation,
um Can I give feedback to improve CareMate,general_conversation,
um Can I have undisturbed time from 6 to 7 AM for meditation just letting you know.,general_conversation,
um Can I have undisturbed time from 6 to 7 AM for meditation thank you,general_conversation,
um Can I order food delivery from outside to the hospital thank you,general_conversation,
um Can someone bring my Quran from my bag,general_conversation,
um Can someone bring my Quran from my bag thank you so much,general_conversation,
um Can someone recommend a podcast to listen to,general_conversation,
um Can someone suggest a good movie to watch I would really appreciate it.,general_conversation,
um Can the hospital chaplain visit me this afternoon,general_conversation,
um CareMate do you ever sleep,general_conversation,
um CareMate do you ever sleep this is urgent.,general_conversation,
um CareMate keeps me company at night,general_conversation,
um CareMate reminds me of my grandchild always listening can you help?,general_conversation,
um CareMate you are the highlight of my hospital stay is that possible?,general_conversation,
um Do you know when the next holiday is please,general_conversation,
um Does the hospital have board games I can borrow kindly help.,general_conversation,
um Does the hospital have board games I can borrow please,general_conversation,
um Every staff member I have met has been courteous please,general_conversation,
um Going home feels like a graduation ceremony can you help?,general_conversation,
um Goodnight everyone take care that is all.,general_conversation,
um Greetings from the recovery wing,general_conversation,
um Greetings from the recovery wing can you help?,general_conversation,
um Hello from room twelve thank you so much,general_conversation,
um Hello hello can someone hear me I would really appreciate it.,general_conversation,
um Hey CareMate good morning to you too please,general_conversation,
um Hey just saying hello before I sleep can you help?,general_conversation,
um Hey just saying hello before I sleep kindly help.,general_conversation,
um Hey there it has been a long day,general_conversation,
um Hey there it has been a long day at the earliest please.,general_conversation,
um Hospital life needs more entertainment options,general_conversation,
um Hospital teaches you patience in every sense of the word just letting you know.,general_conversation,
um Hospitals are like a world of their own just letting you know.,general_conversation,
um I am a morning person so I wake up before everyone,general_conversation,
um I am a morning person so I wake up before everyone thank you,general_conversation,
um I am afraid of the unknown about my diagnosis can you help?,general_conversation,
um I am becoming an expert at sleeping in weird positions,general_conversation,
um I am considering becoming a professional patient,general_conversation,
um I am considering becoming a professional patient thank you,general_conversation,
um I am counting down the hours until discharge,general_conversation,
um I am counting down the hours until discharge just letting you know.,general_conversation,
um I am counting down the hours until discharge thank you,general_conversation,
um I am running out of things to think about that is all.,general_conversation,
um I am starting to recognize everyone by their footsteps kindly help.,general_conversation,
um I am used to sleeping with a fan sound at home,general_conversation,
um I appreciate the dietitian working with my preferences,general_conversation,
um I believe God is watching over me is that possible?,general_conversation,
um I brushed my own hair today small victory I would really appreciate it.,general_conversation,
um I can feel the chill in the air even inside can you help?,general_conversation,
um I can feel the chill in the air even inside thank you so much,general_conversation,
um I can now sleep through any amount of beeping,general_conversation,
um I can read the clock on the wall again my vision is clearing is that possible?,general_conversation,
um I can see the highway from here lots of traffic today just letting you know.,general_conversation,
um I can see the mountains from the third floor,general_conversation,
um I can see the mountains from the third floor that is all.,general_conversation,
um I can smell someone making sweets for the festival,general_conversation,
um I can smell someone making sweets for the festival this is urgent.,general_conversation,
um I can wiggle my toes again after the surgery,general_conversation,
um I cannot thank the staff enough for everything,general_conversation,
um I caught myself smiling today for no reason,general_conversation,
um I completed all my physiotherapy exercises today,general_conversation,
um I completed all my physiotherapy exercises today thank you so much,general_conversation,
um I dozed off during the physiotherapy session,general_conversation,
um I dreamt the hospital food was five star that was a good dream just letting you know.,general_conversation,
um I feel a strange sense of calm today just letting you know.,general_conversation,
um I feel frustrated with how slow recovery is that is all.,general_conversation,
um I feel less dependent on the pain medication now can you help?,general_conversation,
um I feel lighter today something shifted inside me thank you so much,general_conversation,
um I feel lighter today something shifted inside me this is urgent.,general_conversation,
um I feel like CareMate is my friend here,general_conversation,
um I feel spiritually connected today despite being unwell,general_conversation,
um I feel supported here and that makes a difference at the earliest please.,general_conversation,
um I feel vulnerable being dependent on others,general_conversation,
um I graduated from bed exercises to standing exercises today,general_conversation,
um I had a good conversation with my roommate it helped thank you,general_conversation,
um I had a moment of panic but I am okay now can you help?,general_conversation,
um I had my first solid meal post surgery and it stayed down,general_conversation,
um I had the most restful sleep last night in days,general_conversation,
um I have been reciting mantras to cope with the pain,general_conversation,
um I have been watching the same news channel all day I would really appreciate it.,general_conversation,
um I have gained respect for everyone in the medical field,general_conversation,
um I have made peace with my situation and I feel calm that is all.,general_conversation,
um I have memorized every crack on this ceiling,general_conversation,
um I have memorized the entire meal schedule by heart now,general_conversation,
um I have memorized the entire meal schedule by heart now thank you,general_conversation,
um I have perfected the art of eating lying down,general_conversation,
um I have started rating hospital meals like a food critic,general_conversation,
um I heard the prayer call from the nearby mosque at the earliest please.,general_conversation,
um I just noticed there is a spider on the ceiling this is urgent.,general_conversation,
um I just yawned so wide my jaw clicked,general_conversation,
um I keep having the same dream every night,general_conversation,
um I keep waking up because of the monitor sounds please,general_conversation,
um I like that there are hand sanitizer stations everywhere kindly help.,general_conversation,
um I listened to devotional songs on my phone it calmed me at the earliest please.,general_conversation,
um I made friends with my roommate we exchanged numbers is that possible?,general_conversation,
